E-COMMERCE ANALYTICS REPORT
SQL FILE: advanced_queries.sql
================================================================================

REPORT 1
--------------------------------------------------------------------------------
region_code | order_date | daily_revenue | running_total
CUST0146 | 2025-08-02 | 2025-07-08 | 25 | At Risk
CUST0146 | 2025-12-21 | 2025-08-02 | 141 | At Risk
CUST0147 | 2024-08-08 | None | None | At Risk
CUST0147 | 2025-04-25 | 2024-08-08 | 260 | At Risk
CUST0147 | 2025-08-09 | 2025-04-25 | 106 | At Risk
CUST0149 | 2024-03-30 | None | None | At Risk
CUST0149 | 2024-10-04 | 2024-03-30 | 188 | At Risk
CUST0149 | 2024-12-01 | 2024-10-04 | 58 | At Risk
CUST0150 | 2024-02-03 | None | None | At Risk
CUST0150 | 2024-02-15 | 2024-02-03 | 12 | At Risk
CUST0150 | 2024-11-27 | 2024-02-15 | 286 | At Risk
CUST0151 | 2024-08-10 | None | None | At Risk
CUST0151 | 2025-01-30 | 2024-08-10 | 173 | At Risk
CUST0151 | 2025-09-19 | 2025-01-30 | 232 | At Risk
CUST0152 | 2024-11-07 | None | None | At Risk
CUST0152 | 2025-08-02 | 2024-11-07 | 268 | At Risk
CUST0152 | 2025-08-07 | 2025-08-02 | 5 | At Risk
CUST0152 | 2026-06-13 | 2025-08-07 | 310 | At Risk
CUST0153 | 2024-08-15 | None | None | At Risk
CUST0153 | 2025-03-11 | 2024-08-15 | 208 | At Risk
CUST0154 | 2024-02-06 | None | None | At Risk
CUST0154 | 2025-04-13 | 2024-02-06 | 432 | At Risk
CUST0158 | 2024-03-09 | None | None | At Risk
CUST0158 | 2025-02-12 | 2024-03-09 | 340 | At Risk
CUST0158 | 2025-11-15 | 2025-02-12 | 276 | At Risk
CUST0158 | 2026-02-09 | 2025-11-15 | 86 | At Risk
CUST0159 | 2025-01-13 | None | None | At Risk
CUST0159 | 2025-04-12 | 2025-01-13 | 89 | At Risk
CUST0159 | 2026-02-08 | 2025-04-12 | 302 | At Risk
CUST0160 | 2024-01-07 | None | None | At Risk
CUST0160 | 2024-04-03 | 2024-01-07 | 87 | At Risk
CUST0162 | 2025-03-01 | None | None | Active
CUST0162 | 2025-03-23 | 2025-03-01 | 22 | Active
CUST0165 | 2024-11-05 | None | None | At Risk
CUST0165 | 2025-11-12 | 2024-11-05 | 372 | At Risk
CUST0165 | 2026-02-18 | 2025-11-12 | 98 | At Risk
CUST0165 | 2026-04-11 | 2026-02-18 | 52 | At Risk
CUST0166 | 2024-05-16 | None | None | At Risk
CUST0166 | 2024-09-22 | 2024-05-16 | 129 | At Risk
CUST0166 | 2024-11-17 | 2024-09-22 | 56 | At Risk
CUST0166 | 2025-11-05 | 2024-11-17 | 353 | At Risk
CUST0166 | 2026-03-18 | 2025-11-05 | 133 | At Risk
CUST0171 | 2024-10-07 | None | None | At Risk
CUST0171 | 2025-04-11 | 2024-10-07 | 186 | At Risk
CUST0171 | 2026-07-19 | 2025-04-11 | 464 | At Risk
CUST0172 | 2024-08-15 | None | None | At Risk
CUST0172 | 2026-01-01 | 2024-08-15 | 504 | At Risk
CUST0174 | 2026-02-21 | None | None | At Risk
CUST0174 | 2026-06-30 | 2026-02-21 | 129 | At Risk
CUST0175 | 2024-02-27 | None | None | At Risk
CUST0175 | 2024-08-02 | 2024-02-27 | 157 | At Risk
CUST0175 | 2025-06-04 | 2024-08-02 | 306 | At Risk
CUST0175 | 2026-06-17 | 2025-06-04 | 378 | At Risk
CUST0176 | 2024-11-12 | None | None | At Risk
CUST0176 | 2025-06-17 | 2024-11-12 | 217 | At Risk
CUST0180 | 2024-04-26 | None | None | At Risk
CUST0180 | 2024-06-23 | 2024-04-26 | 58 | At Risk
CUST0181 | 2025-12-13 | None | None | At Risk
CUST0181 | 2026-07-30 | 2025-12-13 | 229 | At Risk
CUST0182 | 2024-01-14 | None | None | At Risk
CUST0182 | 2024-07-23 | 2024-01-14 | 191 | At Risk
CUST0182 | 2025-02-13 | 2024-07-23 | 205 | At Risk
CUST0182 | 2025-04-03 | 2025-02-13 | 49 | At Risk
CUST0184 | 2024-01-17 | None | None | At Risk
CUST0184 | 2024-08-21 | 2024-01-17 | 217 | At Risk
CUST0184 | 2025-11-02 | 2024-08-21 | 438 | At Risk
CUST0185 | 2024-12-27 | None | None | At Risk
CUST0185 | 2025-03-14 | 2024-12-27 | 77 | At Risk
CUST0185 | 2025-04-09 | 2025-03-14 | 26 | At Risk
CUST0188 | 2024-05-26 | None | None | At Risk
CUST0188 | 2024-10-25 | 2024-05-26 | 152 | At Risk
CUST0189 | 2024-01-06 | None | None | At Risk
CUST0189 | 2024-11-14 | 2024-01-06 | 313 | At Risk
CUST0190 | 2025-01-26 | None | None | At Risk
CUST0190 | 2025-11-13 | 2025-01-26 | 291 | At Risk
CUST0191 | 2024-11-04 | None | None | At Risk
CUST0191 | 2025-10-21 | 2024-11-04 | 351 | At Risk
CUST0191 | 2026-01-08 | 2025-10-21 | 79 | At Risk
CUST0193 | 2024-01-05 | None | None | At Risk
CUST0193 | 2024-04-17 | 2024-01-05 | 103 | At Risk
CUST0193 | 2024-06-14 | 2024-04-17 | 58 | At Risk
CUST0193 | 2024-11-05 | 2024-06-14 | 144 | At Risk
CUST0193 | 2026-05-12 | 2024-11-05 | 553 | At Risk
CUST0197 | 2024-04-08 | None | None | At Risk
CUST0197 | 2025-03-13 | 2024-04-08 | 339 | At Risk
CUST0201 | 2024-01-15 | None | None | At Risk
CUST0201 | 2024-02-03 | 2024-01-15 | 19 | At Risk
CUST0201 | 2025-01-27 | 2024-02-03 | 359 | At Risk
CUST0202 | 2025-05-26 | None | None | At Risk
CUST0202 | 2025-11-02 | 2025-05-26 | 160 | At Risk
CUST0204 | 2024-04-30 | None | None | At Risk
CUST0204 | 2024-05-17 | 2024-04-30 | 17 | At Risk
CUST0204 | 2025-06-10 | 2024-05-17 | 389 | At Risk
CUST0205 | 2024-05-21 | None | None | At Risk
CUST0205 | 2024-05-21 | 2024-05-21 | 0 | At Risk
CUST0205 | 2024-08-30 | 2024-05-21 | 101 | At Risk
CUST0205 | 2025-09-15 | 2024-08-30 | 381 | At Risk
CUST0207 | 2024-06-15 | None | None | At Risk
CUST0207 | 2025-02-26 | 2024-06-15 | 256 | At Risk
CUST0207 | 2025-11-13 | 2025-02-26 | 260 | At Risk
CUST0208 | 2024-04-30 | None | None | At Risk
CUST0208 | 2024-08-02 | 2024-04-30 | 94 | At Risk
CUST0208 | 2024-11-13 | 2024-08-02 | 103 | At Risk
CUST0208 | 2025-10-24 | 2024-11-13 | 345 | At Risk
CUST0209 | 2025-03-17 | None | None | At Risk
CUST0209 | 2025-11-09 | 2025-03-17 | 237 | At Risk
CUST0212 | 2024-07-20 | None | None | At Risk
CUST0212 | 2024-08-10 | 2024-07-20 | 21 | At Risk
CUST0212 | 2026-04-22 | 2024-08-10 | 620 | At Risk
CUST0212 | 2026-05-07 | 2026-04-22 | 15 | At Risk
CUST0214 | 2024-09-10 | None | None | At Risk
CUST0214 | 2026-07-06 | 2024-09-10 | 664 | At Risk
CUST0216 | 2025-02-05 | None | None | At Risk
CUST0216 | 2025-04-18 | 2025-02-05 | 72 | At Risk
CUST0216 | 2025-11-04 | 2025-04-18 | 200 | At Risk
CUST0217 | 2024-11-12 | None | None | At Risk
CUST0217 | 2024-12-12 | 2024-11-12 | 30 | At Risk
CUST0217 | 2026-03-23 | 2024-12-12 | 466 | At Risk
CUST0220 | 2024-09-15 | None | None | At Risk
CUST0220 | 2025-08-05 | 2024-09-15 | 324 | At Risk
CUST0221 | 2024-10-11 | None | None | At Risk
CUST0221 | 2026-05-08 | 2024-10-11 | 574 | At Risk
CUST0225 | 2024-05-15 | None | None | At Risk
CUST0225 | 2025-02-11 | 2024-05-15 | 272 | At Risk
CUST0225 | 2025-07-18 | 2025-02-11 | 157 | At Risk
CUST0226 | 2025-04-05 | None | None | At Risk
CUST0226 | 2025-11-20 | 2025-04-05 | 229 | At Risk
CUST0227 | 2024-01-31 | None | None | At Risk
CUST0227 | 2024-10-19 | 2024-01-31 | 262 | At Risk
CUST0228 | 2024-06-14 | None | None | At Risk
CUST0228 | 2024-11-29 | 2024-06-14 | 168 | At Risk
CUST0228 | 2025-03-07 | 2024-11-29 | 98 | At Risk
CUST0228 | 2025-08-15 | 2025-03-07 | 161 | At Risk
CUST0230 | 2024-02-07 | None | None | At Risk
CUST0230 | 2024-03-13 | 2024-02-07 | 35 | At Risk
CUST0230 | 2026-01-25 | 2024-03-13 | 683 | At Risk
CUST0230 | 2026-05-28 | 2026-01-25 | 123 | At Risk
CUST0232 | 2025-08-20 | None | None | At Risk
CUST0232 | 2025-09-20 | 2025-08-20 | 31 | At Risk
CUST0232 | 2025-10-20 | 2025-09-20 | 30 | At Risk
CUST0234 | 2024-02-03 | None | None | At Risk
CUST0234 | 2024-06-01 | 2024-02-03 | 119 | At Risk
CUST0234 | 2024-08-02 | 2024-06-01 | 62 | At Risk
CUST0234 | 2026-03-23 | 2024-08-02 | 598 | At Risk
CUST0243 | 2024-03-21 | None | None | At Risk
CUST0243 | 2024-04-23 | 2024-03-21 | 33 | At Risk
CUST0243 | 2024-06-12 | 2024-04-23 | 50 | At Risk
CUST0243 | 2025-11-18 | 2024-06-12 | 524 | At Risk
CUST0245 | 2024-06-25 | None | None | At Risk
CUST0245 | 2026-04-18 | 2024-06-25 | 662 | At Risk
CUST0249 | 2024-08-01 | None | None | At Risk
CUST0249 | 2024-08-17 | 2024-08-01 | 16 | At Risk
CUST0249 | 2024-11-15 | 2024-08-17 | 90 | At Risk
CUST0250 | 2025-01-27 | None | None | At Risk
CUST0250 | 2025-05-25 | 2025-01-27 | 118 | At Risk
CUST0250 | 2026-05-01 | 2025-05-25 | 341 | At Risk
CUST0251 | 2025-09-25 | None | None | At Risk
CUST0251 | 2026-03-29 | 2025-09-25 | 185 | At Risk
CUST0252 | 2025-08-10 | None | None | At Risk
CUST0252 | 2026-03-16 | 2025-08-10 | 218 | At Risk
CUST0253 | 2025-04-23 | None | None | Active
CUST0253 | 2025-05-11 | 2025-04-23 | 18 | Active
CUST0254 | 2024-11-13 | None | None | At Risk
CUST0254 | 2025-10-28 | 2024-11-13 | 349 | At Risk
CUST0255 | 2025-07-26 | None | None | At Risk
CUST0255 | 2026-06-04 | 2025-07-26 | 313 | At Risk
CUST0256 | 2025-10-11 | None | None | At Risk
CUST0256 | 2026-04-17 | 2025-10-11 | 188 | At Risk
CUST0262 | 2025-04-12 | None | None | At Risk
CUST0262 | 2025-06-25 | 2025-04-12 | 74 | At Risk
CUST0265 | 2025-07-18 | None | None | At Risk
CUST0265 | 2026-06-07 | 2025-07-18 | 324 | At Risk
CUST0266 | 2024-01-15 | None | None | At Risk
CUST0266 | 2025-02-03 | 2024-01-15 | 385 | At Risk
CUST0266 | 2026-02-27 | 2025-02-03 | 389 | At Risk
CUST0266 | 2026-07-30 | 2026-02-27 | 153 | At Risk
CUST0268 | 2025-07-08 | None | None | At Risk
CUST0268 | 2026-04-22 | 2025-07-08 | 288 | At Risk
CUST0270 | 2024-02-16 | None | None | At Risk
CUST0270 | 2026-05-25 | 2024-02-16 | 829 | At Risk
CUST0271 | 2024-06-29 | None | None | At Risk
CUST0271 | 2025-04-22 | 2024-06-29 | 297 | At Risk
CUST0272 | 2024-07-02 | None | None | At Risk
CUST0272 | 2025-12-31 | 2024-07-02 | 547 | At Risk
CUST0273 | 2024-08-23 | None | None | At Risk
CUST0273 | 2026-01-24 | 2024-08-23 | 519 | At Risk
CUST0276 | 2024-06-17 | None | None | At Risk
CUST0276 | 2024-11-21 | 2024-06-17 | 157 | At Risk
CUST0276 | 2025-09-30 | 2024-11-21 | 313 | At Risk
CUST0276 | 2026-07-12 | 2025-09-30 | 285 | At Risk
CUST0277 | 2024-03-21 | None | None | At Risk
CUST0277 | 2024-05-11 | 2024-03-21 | 51 | At Risk
CUST0277 | 2026-03-17 | 2024-05-11 | 675 | At Risk
CUST0281 | 2024-05-04 | None | None | At Risk
CUST0281 | 2025-09-21 | 2024-05-04 | 505 | At Risk
CUST0284 | 2024-03-25 | None | None | At Risk
CUST0284 | 2026-04-06 | 2024-03-25 | 742 | At Risk
CUST0285 | 2025-01-26 | None | None | At Risk
CUST0285 | 2026-06-12 | 2025-01-26 | 502 | At Risk
CUST0286 | 2024-01-23 | None | None | At Risk
CUST0286 | 2024-06-29 | 2024-01-23 | 158 | At Risk
CUST0287 | 2024-07-15 | None | None | At Risk
CUST0287 | 2024-12-16 | 2024-07-15 | 154 | At Risk
CUST0290 | 2024-03-08 | None | None | At Risk
CUST0290 | 2024-10-21 | 2024-03-08 | 227 | At Risk
CUST0290 | 2024-10-30 | 2024-10-21 | 9 | At Risk
CUST0291 | 2025-10-08 | None | None | At Risk
CUST0291 | 2026-06-10 | 2025-10-08 | 245 | At Risk
CUST0292 | 2024-01-28 | None | None | At Risk
CUST0292 | 2024-03-03 | 2024-01-28 | 35 | At Risk
CUST0292 | 2024-07-22 | 2024-03-03 | 141 | At Risk
CUST0293 | 2025-12-17 | None | None | At Risk
CUST0293 | 2026-05-10 | 2025-12-17 | 144 | At Risk
CUST0295 | 2025-10-10 | None | None | Active
CUST0295 | 2025-10-25 | 2025-10-10 | 15 | Active
CUST0297 | 2024-09-17 | None | None | At Risk
CUST0297 | 2024-11-11 | 2024-09-17 | 55 | At Risk
CUST0297 | 2026-05-10 | 2024-11-11 | 545 | At Risk
CUST0297 | 2026-05-17 | 2026-05-10 | 7 | At Risk
CUST0301 | 2025-02-15 | None | None | At Risk
CUST0301 | 2025-08-29 | 2025-02-15 | 195 | At Risk
CUST0301 | 2026-04-09 | 2025-08-29 | 223 | At Risk
CUST0302 | 2024-01-25 | None | None | Active
CUST0302 | 2024-02-18 | 2024-01-25 | 24 | Active
CUST0307 | 2024-09-04 | None | None | At Risk
CUST0307 | 2025-08-29 | 2024-09-04 | 359 | At Risk
CUST0307 | 2025-12-31 | 2025-08-29 | 124 | At Risk
CUST0308 | 2024-03-03 | None | None | At Risk
CUST0308 | 2025-01-21 | 2024-03-03 | 324 | At Risk
CUST0308 | 2026-07-13 | 2025-01-21 | 538 | At Risk
CUST0309 | 2024-02-07 | None | None | At Risk
CUST0309 | 2024-05-10 | 2024-02-07 | 93 | At Risk
CUST0309 | 2025-02-25 | 2024-05-10 | 291 | At Risk
CUST0309 | 2025-06-24 | 2025-02-25 | 119 | At Risk
CUST0311 | 2024-09-11 | None | None | At Risk
CUST0311 | 2024-12-09 | 2024-09-11 | 89 | At Risk
CUST0311 | 2025-09-03 | 2024-12-09 | 268 | At Risk
CUST0311 | 2025-11-19 | 2025-09-03 | 77 | At Risk
CUST0312 | 2025-10-18 | None | None | At Risk
CUST0312 | 2025-11-06 | 2025-10-18 | 19 | At Risk
CUST0312 | 2026-02-06 | 2025-11-06 | 92 | At Risk
CUST0313 | 2025-01-05 | None | None | At Risk
CUST0313 | 2026-03-11 | 2025-01-05 | 430 | At Risk
CUST0314 | 2024-09-09 | None | None | At Risk
CUST0314 | 2024-09-23 | 2024-09-09 | 14 | At Risk
CUST0314 | 2025-07-24 | 2024-09-23 | 304 | At Risk
CUST0317 | 2024-08-07 | None | None | At Risk
CUST0317 | 2024-10-18 | 2024-08-07 | 72 | At Risk
CUST0317 | 2026-07-26 | 2024-10-18 | 646 | At Risk
CUST0320 | 2025-11-20 | None | None | Active
CUST0320 | 2025-12-06 | 2025-11-20 | 16 | Active
CUST0321 | 2025-01-01 | None | None | At Risk
CUST0321 | 2025-05-26 | 2025-01-01 | 145 | At Risk
CUST0321 | 2026-02-06 | 2025-05-26 | 256 | At Risk
CUST0323 | 2024-06-28 | None | None | At Risk
CUST0323 | 2025-08-07 | 2024-06-28 | 405 | At Risk
CUST0325 | 2024-01-23 | None | None | At Risk
CUST0325 | 2024-06-25 | 2024-01-23 | 154 | At Risk
CUST0325 | 2026-04-03 | 2024-06-25 | 647 | At Risk
CUST0327 | 2024-01-17 | None | None | At Risk
CUST0327 | 2024-06-25 | 2024-01-17 | 160 | At Risk
CUST0327 | 2024-10-04 | 2024-06-25 | 101 | At Risk
CUST0329 | 2024-06-16 | None | None | At Risk
CUST0329 | 2025-06-19 | 2024-06-16 | 368 | At Risk
CUST0330 | 2024-11-25 | None | None | At Risk
CUST0330 | 2025-06-14 | 2024-11-25 | 201 | At Risk
CUST0331 | 2025-02-10 | None | None | At Risk
CUST0331 | 2026-06-08 | 2025-02-10 | 483 | At Risk
CUST0331 | 2026-06-17 | 2026-06-08 | 9 | At Risk
CUST0332 | 2025-02-03 | None | None | Active
CUST0332 | 2025-02-04 | 2025-02-03 | 1 | Active
CUST0333 | 2025-12-05 | None | None | At Risk
CUST0333 | 2026-01-19 | 2025-12-05 | 45 | At Risk
CUST0334 | 2024-05-18 | None | None | At Risk
CUST0334 | 2025-09-29 | 2024-05-18 | 499 | At Risk
CUST0335 | 2024-08-25 | None | None | At Risk
CUST0335 | 2024-08-31 | 2024-08-25 | 6 | At Risk
CUST0335 | 2025-03-15 | 2024-08-31 | 196 | At Risk
CUST0335 | 2025-08-18 | 2025-03-15 | 156 | At Risk
CUST0335 | 2026-02-19 | 2025-08-18 | 185 | At Risk
CUST0337 | 2024-02-10 | None | None | At Risk
CUST0337 | 2024-07-27 | 2024-02-10 | 168 | At Risk
CUST0340 | 2024-04-04 | None | None | At Risk
CUST0340 | 2025-08-06 | 2024-04-04 | 489 | At Risk
CUST0340 | 2025-10-16 | 2025-08-06 | 71 | At Risk
CUST0340 | 2026-06-17 | 2025-10-16 | 244 | At Risk
CUST0341 | 2024-04-03 | None | None | At Risk
CUST0341 | 2024-12-13 | 2024-04-03 | 254 | At Risk
CUST0341 | 2025-10-18 | 2024-12-13 | 309 | At Risk
CUST0341 | 2026-04-04 | 2025-10-18 | 168 | At Risk
CUST0342 | 2024-07-02 | None | None | At Risk
CUST0342 | 2024-07-31 | 2024-07-02 | 29 | At Risk
CUST0342 | 2025-12-26 | 2024-07-31 | 513 | At Risk
CUST0345 | 2024-05-08 | None | None | At Risk
CUST0345 | 2025-02-28 | 2024-05-08 | 296 | At Risk
CUST0346 | 2024-08-21 | None | None | At Risk
CUST0346 | 2025-08-09 | 2024-08-21 | 353 | At Risk
CUST0348 | 2024-02-10 | None | None | At Risk
CUST0348 | 2026-07-24 | 2024-02-10 | 895 | At Risk
CUST0350 | 2024-10-21 | None | None | At Risk
CUST0350 | 2025-11-26 | 2024-10-21 | 401 | At Risk
CUST0351 | 2024-02-16 | None | None | At Risk
CUST0351 | 2025-02-10 | 2024-02-16 | 360 | At Risk
CUST0352 | 2025-04-13 | None | None | At Risk
CUST0352 | 2025-05-04 | 2025-04-13 | 21 | At Risk
CUST0352 | 2025-08-08 | 2025-05-04 | 96 | At Risk
CUST0355 | 2025-09-19 | None | None | At Risk
CUST0355 | 2025-10-20 | 2025-09-19 | 31 | At Risk
CUST0356 | 2024-04-29 | None | None | At Risk
CUST0356 | 2025-11-27 | 2024-04-29 | 577 | At Risk
CUST0361 | 2024-08-11 | None | None | At Risk
CUST0361 | 2025-07-01 | 2024-08-11 | 324 | At Risk
CUST0361 | 2026-05-20 | 2025-07-01 | 323 | At Risk
CUST0361 | 2026-07-30 | 2026-05-20 | 71 | At Risk
CUST0363 | 2024-07-20 | None | None | At Risk
CUST0363 | 2025-11-05 | 2024-07-20 | 473 | At Risk
CUST0363 | 2026-07-30 | 2025-11-05 | 267 | At Risk
CUST0364 | 2024-08-04 | None | None | At Risk
CUST0364 | 2025-04-29 | 2024-08-04 | 268 | At Risk
CUST0371 | 2024-02-13 | None | None | At Risk
CUST0371 | 2026-07-03 | 2024-02-13 | 871 | At Risk
CUST0373 | 2025-03-18 | None | None | At Risk
CUST0373 | 2025-07-02 | 2025-03-18 | 106 | At Risk
CUST0374 | 2024-06-27 | None | None | At Risk
CUST0374 | 2025-12-19 | 2024-06-27 | 540 | At Risk
CUST0377 | 2025-04-23 | None | None | At Risk
CUST0377 | 2025-06-30 | 2025-04-23 | 68 | At Risk
CUST0379 | 2024-09-29 | None | None | At Risk
CUST0379 | 2026-05-09 | 2024-09-29 | 587 | At Risk
CUST0380 | 2024-07-24 | None | None | At Risk
CUST0380 | 2025-12-22 | 2024-07-24 | 516 | At Risk
CUST0384 | 2024-01-08 | None | None | At Risk
CUST0384 | 2024-10-16 | 2024-01-08 | 282 | At Risk
CUST0384 | 2025-01-30 | 2024-10-16 | 106 | At Risk
CUST0385 | 2024-05-19 | None | None | At Risk
CUST0385 | 2024-12-08 | 2024-05-19 | 203 | At Risk
CUST0386 | 2024-04-01 | None | None | Active
CUST0386 | 2024-04-20 | 2024-04-01 | 19 | Active
CUST0387 | 2025-07-01 | None | None | At Risk
CUST0387 | 2025-08-19 | 2025-07-01 | 49 | At Risk
CUST0387 | 2026-03-18 | 2025-08-19 | 211 | At Risk
CUST0387 | 2026-06-05 | 2026-03-18 | 79 | At Risk
CUST0391 | 2024-05-23 | None | None | At Risk
CUST0391 | 2025-09-15 | 2024-05-23 | 480 | At Risk
CUST0391 | 2025-12-26 | 2025-09-15 | 102 | At Risk
CUST0392 | 2024-01-27 | None | None | At Risk
CUST0392 | 2024-02-08 | 2024-01-27 | 12 | At Risk
CUST0392 | 2024-03-25 | 2024-02-08 | 46 | At Risk
CUST0392 | 2025-02-03 | 2024-03-25 | 315 | At Risk
CUST0392 | 2025-09-22 | 2025-02-03 | 231 | At Risk
CUST0392 | 2026-03-19 | 2025-09-22 | 178 | At Risk
CUST0394 | 2024-05-09 | None | None | At Risk
CUST0394 | 2024-05-15 | 2024-05-09 | 6 | At Risk
CUST0394 | 2025-04-25 | 2024-05-15 | 345 | At Risk
CUST0394 | 2026-03-05 | 2025-04-25 | 314 | At Risk
CUST0402 | 2024-03-20 | None | None | At Risk
CUST0402 | 2024-10-29 | 2024-03-20 | 223 | At Risk
CUST0405 | 2025-04-15 | None | None | At Risk
CUST0405 | 2025-06-10 | 2025-04-15 | 56 | At Risk
CUST0405 | 2025-08-02 | 2025-06-10 | 53 | At Risk
CUST0405 | 2025-08-04 | 2025-08-02 | 2 | At Risk
CUST0405 | 2025-09-14 | 2025-08-04 | 41 | At Risk
CUST0406 | 2024-01-12 | None | None | At Risk
CUST0406 | 2024-12-05 | 2024-01-12 | 328 | At Risk
CUST0406 | 2024-12-22 | 2024-12-05 | 17 | At Risk
CUST0408 | 2024-11-25 | None | None | At Risk
CUST0408 | 2026-02-07 | 2024-11-25 | 439 | At Risk
CUST0408 | 2026-02-16 | 2026-02-07 | 9 | At Risk
CUST0410 | 2024-10-18 | None | None | At Risk
CUST0410 | 2024-10-26 | 2024-10-18 | 8 | At Risk
CUST0410 | 2025-07-07 | 2024-10-26 | 254 | At Risk
CUST0410 | 2026-02-18 | 2025-07-07 | 226 | At Risk
CUST0412 | 2024-08-03 | None | None | At Risk
CUST0412 | 2024-12-16 | 2024-08-03 | 135 | At Risk
CUST0413 | 2024-06-04 | None | None | At Risk
CUST0413 | 2025-10-08 | 2024-06-04 | 491 | At Risk
CUST0418 | 2024-09-19 | None | None | At Risk
CUST0418 | 2026-06-01 | 2024-09-19 | 620 | At Risk
CUST0421 | 2024-07-11 | None | None | At Risk
CUST0421 | 2025-05-10 | 2024-07-11 | 303 | At Risk
CUST0421 | 2025-05-11 | 2025-05-10 | 1 | At Risk
CUST0422 | 2024-05-18 | None | None | At Risk
CUST0422 | 2024-06-10 | 2024-05-18 | 23 | At Risk
CUST0422 | 2025-06-12 | 2024-06-10 | 367 | At Risk
CUST0422 | 2026-05-08 | 2025-06-12 | 330 | At Risk
CUST0422 | 2026-06-17 | 2026-05-08 | 40 | At Risk
CUST0424 | 2024-03-11 | None | None | At Risk
CUST0424 | 2026-02-24 | 2024-03-11 | 715 | At Risk
CUST0424 | 2026-07-23 | 2026-02-24 | 149 | At Risk
CUST0425 | 2024-08-04 | None | None | At Risk
CUST0425 | 2025-03-24 | 2024-08-04 | 232 | At Risk
CUST0425 | 2025-07-14 | 2025-03-24 | 112 | At Risk
CUST0426 | 2024-04-20 | None | None | At Risk
CUST0426 | 2025-04-12 | 2024-04-20 | 357 | At Risk
CUST0426 | 2025-07-27 | 2025-04-12 | 106 | At Risk
CUST0426 | 2025-12-09 | 2025-07-27 | 135 | At Risk
CUST0427 | 2024-08-20 | None | None | Active
CUST0427 | 2024-09-09 | 2024-08-20 | 20 | Active
CUST0430 | 2025-08-05 | None | None | At Risk
CUST0430 | 2026-01-18 | 2025-08-05 | 166 | At Risk
CUST0432 | 2025-01-11 | None | None | At Risk
CUST0432 | 2025-11-07 | 2025-01-11 | 300 | At Risk
CUST0433 | 2024-02-03 | None | None | At Risk
CUST0433 | 2025-06-18 | 2024-02-03 | 501 | At Risk
CUST0433 | 2025-07-04 | 2025-06-18 | 16 | At Risk
CUST0433 | 2026-02-08 | 2025-07-04 | 219 | At Risk
CUST0434 | 2026-01-07 | None | None | At Risk
CUST0434 | 2026-05-12 | 2026-01-07 | 125 | At Risk
CUST0435 | 2024-11-28 | None | None | At Risk
CUST0435 | 2026-02-14 | 2024-11-28 | 443 | At Risk
CUST0435 | 2026-03-01 | 2026-02-14 | 15 | At Risk
CUST0436 | 2024-08-18 | None | None | At Risk
CUST0436 | 2025-09-18 | 2024-08-18 | 396 | At Risk
CUST0437 | 2025-02-22 | None | None | At Risk
CUST0437 | 2025-12-01 | 2025-02-22 | 282 | At Risk
CUST0438 | 2025-12-25 | None | None | At Risk
CUST0438 | 2026-05-05 | 2025-12-25 | 131 | At Risk
CUST0441 | 2024-08-13 | None | None | At Risk
CUST0441 | 2025-03-15 | 2024-08-13 | 214 | At Risk
CUST0441 | 2025-10-25 | 2025-03-15 | 224 | At Risk
CUST0442 | 2024-03-03 | None | None | At Risk
CUST0442 | 2025-11-07 | 2024-03-03 | 614 | At Risk
CUST0442 | 2026-04-07 | 2025-11-07 | 151 | At Risk
CUST0443 | 2024-04-12 | None | None | At Risk
CUST0443 | 2024-11-23 | 2024-04-12 | 225 | At Risk
CUST0443 | 2025-02-27 | 2024-11-23 | 96 | At Risk
CUST0445 | 2025-08-11 | None | None | At Risk
CUST0445 | 2025-10-23 | 2025-08-11 | 73 | At Risk
CUST0445 | 2026-01-15 | 2025-10-23 | 84 | At Risk
